TEXT,POLARITY
"Last night, Donald Trump said not paying taxes was ""smart."" You know what I call it? Unpatriotic. ",-1
Couldn't be more proud of @HillaryClinton. Her vision and command during last night's debate showed that she's ready to be our next @POTUS.,-1
"If we stand together, there's nothing we can't do. Make sure you're ready to vote: ",0
Both candidates were asked about how they'd confront racial injustice. Only one had a real answer. ,-1
"Join me for a 3pm rally - tomorrow at the Mid-America Center in Council Bluffs, Iowa! Tickets:… ",0
This election is too important to sit out. Go to https://t.co/tTgeqxNqYm and make sure you're registered. #NationalVoterRegistrationDay -H,0
When Donald Trump goes low...register to vote: ,-1
"Once again, we will have a government of, by and for the people. Join the MOVEMENT today! ",0
3) Has Trump offered a single proposal to reduce the friction of starting a business. @HillaryClinton has ,-1
"The election is just weeks away. Check if you're registered to vote at , only takes a few cl… ",0
"On National #VoterRegistrationDay, make sure you're registered to vote so we can #MakeAmericaGreatAgain…",0
Hillary Clinton's Campaign Continues To Make False Claims About Foundation Disclosure: ,1
"CNBC, Time magazine online polls say Donald Trump won the first presidential debate' via @WashTimes. #MAGA",1
Donald Trump lied to the American people at least 58 times during the first presidential debate. (We counted.),-1
Great afternoon in Little Havana with Hispanic community leaders. Thank you for your support! #ImWithYou ,1
"In the last 24 hrs. we have raised over $13M from online donations and National Call Day, and we’re still going! Thank you America! #MAGA",1
"“She gained about 55 pounds in...9 months. She was like an eating machine.” —Trump, a man who wants to be president: ",-1
It's #NationalVoterRegistrationDay. Celebrate by registering to vote ,0
"""I love this country. I’m proud of this country. I want to be a leader who brings people together."" —Hillary #LoveTrumpsHate",-1
We don’t want to turn against each other. We want to work with one another. We want to set big goals in this country. #StrongerTogether,-1
"""What we hear from my opponent is dangerously incoherent. It's unclear what he's saying, but words matter."" —Hillary",-1
One candidate made it clear he wasn’t prepared for last night’s debate. The other made it clear she’s prepared to b… ,-1
"""What kind of a person would want to root for 9 million families losing their homes? One who should never be president."" —Hillary on Trump",-1
"""I don’t think that any family should have to pay more than 10% of their income on child care.” —Hillary",-1
"""I’m really glad my dad never had a contract with Donald Trump.” —Hillary ",-1
"When you work hard, you should not be living in poverty. ",-1
"Well, now they're saying that I not only won the NBC Presidential Forum, but last night the big debate. Nice!",1
"""We may have a record-setting turnout in this election. We could have the biggest turnout we've ever had.""",-1
"""You can go to make sure you are registered. And I hope you all will.” —Hillary #NationalVoterRegistrationDay",0
Join Hillary live in NC for her first rally since winning last night's debate #NationalVoterRegistrationDay,-1
So. Everything you're feeling after #Debates2016? It's #NationalVoterRegistrationDay. PLEASE:… ,0
“Donald just criticized me for preparing for this debate. And you know what else I prepared for? I prepared to be… ,-1
"Thank you for your endorsement, @GovernorSununu. #MAGA",1
Hillary was the winner of the first presidential debate—and newspapers across America agree. #SheWon… ,-1
"Trump sobre Alicia Machado en 1996: ""Miss Piggy"" Esta mañana: ""Aumentó mucho de peso... era un problema serio"".",-1
Register and vote for Democrats like @HillaryClinton and @KatieMcGintyPA: ,-1
I've been fortunate to meet young Americans from all over the country. We all make choices. This is mine..,-1
"""She gained a massive amount of weight...it was a real problem."" —Trump this morning on Alicia Machado ",-1
"Today is #NationalVoterRegistrationDay - I was beaten, left bloody and; unconscious so that every person could register and vote. Do your part.",-1
More than 70 million Americans aren't registered to vote. We have to do better! Get registered and; spread the word: ,-1
"When you have a really, really good night. #SheWon ",-1
Such a great honor. Final debate polls are in - and the MOVEMENT wins! #AmericaFirst #MAGA #ImWithYou… ,1
"""Register. Vote. Go out and get engaged!” —@JoeBiden #NationalVoterRegistrationDay ",0
"""I'm glad Trump found out that Crimea was part of Ukraine. By the way, I heard he was on the verge of acknowledging gravity."" —@JoeBiden",-1
"“Let me tell you who built this damn country: the middle class.” —@JoeBiden Let's keep building it, together: ",-1
One moment last night that proved—again—that Hillary's the only candidate ready to lead on the global stage:  #SheWon,-1
U.S. Murders Increased 10.8% in 2015' via @WSJ: ,1
"""Anyone who complains about microphone problems is not having a good night."" —Hillary #SheWon",-1
Thank you! #TrumpWon #MAGA ,1
Hillary's been failing for 30 years in not getting the job done - it will never change.,1
"Trump on Alicia, 1996: ""Miss Piggy."" This morning: ""She gained a massive amount of weight...it was a real problem."" ",-1
True blue-collar billionaire Donald Trump shows Hillary Clinton is out of touch' ,1
The #1 trend on Twitter right now is #TrumpWon - thank you!,1
I won every poll from last nights Presidential Debate - except for the little watched @CNN poll.,1
How Trump won over a bar full of undecideds and Democrats',1
I really enjoyed the debate last night.Crooked Hillary says she is going to do so many things.Why hasn't she done them in her last 30 years?,1
"""I have a winning temperament."" —Donald Trump last night. Really? #SheWon ",-1
Only one person on last night's stage is prepared to be Commander-in-Chief. Make sure she gets the chance:… ,-1
Great debate poll numbers - I will be on @foxandfriends at 7:00 to discuss. Enjoy!,1
"Thank you! Four new #DebateNight polls with the MOVEMENT winning. Together, we will MAKE AMERICA SAFE and; GREAT AGAIN… ",1
.@DRUDGE_REPORT's First Presidential Debate Poll: Trump: 80% Clinton: 20% Join the MOVEMENT today &amp; lets #MAGA!… ,1
"Thank you! CNBC #DebateNight poll with over 400,000 votes. Trump 61% Clinton 39% #AmericaFirst #ImWithYou… ",1
"TIME #DebateNight poll - over 800,000 votes. Thank you!  #AmericaFirst #MAGA ",1
".@newtgingrich just said ""a historic victory for Trump."" NICE!",1
"Tonight, @HillaryClinton proved she is ready to be President — and Donald Trump proved he is not. #debatenight",1
"Wow, did great in the debate polls (except for @CNN - which I don't watch). Thank you!",1
43 days left. Let’s go win this thing: #DebateNight,-1
Thank you Governor @TerryBranstad! #AmericaFirst #Debates2016,1
Thank you Governor @Mike_Pence! Lets MAKE AMERICA SAFE AND GREAT AGAIN with the American people. #AmericaFirst… ,1
Thank you Senator @TedCruz! #Debates2016 #MAGA ,1
.@timkaine That's what we @Wellesley girls do! And it's so clear @HillaryClinton is the only candidate prepared to be president #debatenight,-1
#DebateNight ,0
"Donald Trump called her ""Miss Piggy"" and ""Miss Housekeeping."" Her name is Alicia Machado. #DebateNight ",-1
Hillary Clinton did what she needed to do: ,-1
"Tonight, we heard from two candidates -- but only one president. #ImWithHer",-1
"""Hillary won big time. It was a shut out."" -- @HardballChris #debatenight",-1
Clinton won this debate in part because she had more stamina for this than Trump. He flagged badly after 30 minutes. She didn't.,-1
The presidency isn't a reality show—it's as real as it gets. Make sure you're registered to vote:… ,0
Text IMWITHHER to 47246 to tell Hillary you're on her team all the way to Election Day. #debatenight ,-1
Gracias señora @HillaryClinton su respeto a las mujeres y nuestras diferencias la hacen grande! Estoy con usted!,-1
